Beamforming Duality and Algorithms for Weighted Sum Rate Maximization in Cognitive Radio Networks.,https://doi.org/10.1109/JSAC.2014.2361079,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Radio Resource Allocation for OFDM-Based Dynamic Spectrum Sharing: Duality Gap and Time Averaging.,https://doi.org/10.1109/JSAC.2014.2361080,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Performance Analysis of Cognitive Relay Networks Over Nakagami-m Fading Channels.,https://doi.org/10.1109/JSAC.2014.2361081,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Optimal Beamforming and Power Allocation for Cognitive Femto Base Stations Based on Soft Decision.,https://doi.org/10.1109/JSAC.2014.2361082,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
"Joint Antenna Beamforming, Multiuser Scheduling, and Power Allocation for Hierarchical Cellular Systems.",https://doi.org/10.1109/JSAC.2014.2361083,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Dynamic Rate and Channel Selection in Cognitive Radio Systems.,https://doi.org/10.1109/JSAC.2014.2361084,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
"Joint Relay Scheduling, Channel Access, and Power Allocation for Green Cognitive Radio Communications.",https://doi.org/10.1109/JSAC.2014.2361085,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Priority-Based Dynamic Spectrum Management in a Smart Grid Network Environment.,https://doi.org/10.1109/JSAC.2014.2361088,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Aeronautical Central Cognitive Broadband Air-to-Ground Communications.,https://doi.org/10.1109/JSAC.2014.2361089,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Toward Transparent Coexistence for Multihop Secondary Cognitive Radio Networks.,https://doi.org/10.1109/JSAC.2014.2361090,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Joint Pricing and Load Balancing for Cognitive Spectrum Access: Non-Cooperation Versus Cooperation.,https://doi.org/10.1109/JSAC.2014.2361091,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Bayesian Hierarchical Mechanism Design for Cognitive Radio Networks.,https://doi.org/10.1109/JSAC.2014.2361092,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Price and Inventory Competition in Oligopoly TV White Space Markets.,https://doi.org/10.1109/JSAC.2014.2361093,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
"Guest Editorial: Recent Advances in Heterogeneous Cellular Networks, Part I.",https://doi.org/10.1109/JSAC.2015.2417018,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Optimizing User Association and Spectrum Allocation in HetNets: A Utility Perspective.,https://doi.org/10.1109/JSAC.2015.2417011,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Joint Downlink Base Station Association and Power Control for Max-Min Fairness: Computation and Complexity.,https://doi.org/10.1109/JSAC.2015.2416982,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
A Network-Assisted Approach for RAT Selection in Heterogeneous Cellular Networks.,https://doi.org/10.1109/JSAC.2015.2416987,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Game Theoretic Max-logit Learning Approaches for Joint Base Station Selection and Resource Allocation in Heterogeneous Networks.,https://doi.org/10.1109/JSAC.2015.2416988,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Resource Allocation and Inter-Cell Interference Management for Dual-Access Small Cells.,https://doi.org/10.1109/JSAC.2015.2416990,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Silence is Gold: Strategic Interference Mitigation Using Tokens in Heterogeneous Small Cell Networks.,https://doi.org/10.1109/JSAC.2015.2417012,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Distributed Interference Management Policies for Heterogeneous Small Cell Networks.,https://doi.org/10.1109/JSAC.2015.2417014,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Distributed Coordination of Co-Channel Femtocells via Inter-Cell Signaling With Arbitrary Delay.,https://doi.org/10.1109/JSAC.2015.2416983,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Contract-Based Interference Coordination in Heterogeneous Cloud Radio Access Networks.,https://doi.org/10.1109/JSAC.2015.2416985,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Secrecy Transmit Beamforming for Heterogeneous Networks.,https://doi.org/10.1109/JSAC.2015.2416984,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Massive-MIMO Meets HetNet: Interference Coordination Through Spatial Blanking.,https://doi.org/10.1109/JSAC.2015.2416986,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Interference Management in 5G Reverse TDD HetNets With Wireless Backhaul: A Large System Analysis.,https://doi.org/10.1109/JSAC.2015.2416991,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Dynamic TDD Support in Macrocell-Assisted Small Cell Architecture.,https://doi.org/10.1109/JSAC.2015.2417013,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
DAWN: Delay-Aware Wi-Fi Offloading and Network Selection.,https://doi.org/10.1109/JSAC.2015.2416989,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
"5G Multi-RAT LTE-WiFi Ultra-Dense Small Cells: Performance Dynamics, Architecture, and Trends.",https://doi.org/10.1109/JSAC.2015.2417016,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
The Capacity of Known Interference Channel.,https://doi.org/10.1109/JSAC.2015.2417015,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Spatiotemporal Cooperation in Heterogeneous Cellular Networks.,https://doi.org/10.1109/JSAC.2015.2417017,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Capacity and Stable Scheduling in Heterogeneous Wireless Networks.,https://doi.org/10.1109/JSAC.2015.2416971,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
"Guest Editorial Location-Awareness for Radios and Networks, Part I.",https://doi.org/10.1109/JSAC.2015.2433411,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Mobile Node Localization via Pareto Optimization: Algorithm and Fundamental Performance Limitations.,https://doi.org/10.1109/JSAC.2015.2430151,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Localization and Location Verification in Non-Homogeneous One-Dimensional Wireless Ad-Hoc Networks.,https://doi.org/10.1109/JSAC.2015.2430280,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Distributed Localization of a RF Target in NLOS Environments.,https://doi.org/10.1109/JSAC.2015.2430152,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Deep Sensing for Future Spectrum and Location Awareness 5G Communications.,https://doi.org/10.1109/JSAC.2015.2430279,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Localization Packet Scheduling for Underwater Acoustic Sensor Networks.,https://doi.org/10.1109/JSAC.2015.2430251,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Machine Learning for Wideband Localization.,https://doi.org/10.1109/JSAC.2015.2430191,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
